x,y
501.5,10.5
523.5,134.5
563.5,134.5
763.5,257.5
995.5,211.5
353.5,481.5
666.5,174.5
724.5,326.5
276.5,349.5
488.5,400.5
875.5,277.5
542.5,107.5
640.5,439.5
701.5,6.5
1050.5,367.5
83.5,326.5
798.5,130.5
75.5,385.5
569.5,326.5
610.5,511.5
641.5,488.5
650.5,216.5
663.5,439.5
704.5,192.5
939.5,231.5
1000.5,416.5
260.5,390.5
263.5,369.5
306.5,520.5
582.5,134.5
586.5,261.5
590.5,397.5
630.5,109.5
686.5,150.5
801.5,257.5
872.5,32.5
924.5,398.5
939.5,255.5
966.5,460.5
338.5,304.5
572.5,369.5
741.5,60.5
447.5,370.5
722.5,235.5
781.5,149.5
32.5,343.5
786.5,393.5
1034.5,302.5
366.5,329.5
510.5,398.5
941.5,398.5
559.5,37.5
852.5,79.5
1030.5,125.5
230.5,333.5
664.5,509.5
938.5,78.5
653.5,348.5
466.5,470.5
504.5,180.5
602.5,87.5
634.5,236.5
905.5,79.5
119.5,325.5
467.5,220.5
485.5,220.5
509.5,423.5
875.5,399.5
1029.5,28.5
115.5,267.5
415.5,11.5
442.5,452.5
813.5,475.5
854.5,102.5
862.5,505.5
1050.5,275.5
606.5,194.5
296.5,314.5
468.5,370.5
647.5,110.5
653.5,323.5
746.5,393.5
1046.5,28.5
1051.5,396.5
702.5,8.5
315.5,437.5
528.5,284.5
561.5,37.5
725.5,393.5
958.5,190.5
1033.5,254.5
227.5,441.5
241.5,260.5
249.5,424.5
271.5,408.5
302.5,294.5
465.5,88.5
742.5,257.5
820.5,189.5
665.5,7.5
720.5,6.5
637.5,367.5
921.5,30.5
922.5,189.5
973.5,29.5
992.5,77.5
998.5,350.5
1029.5,49.5
1055.5,499.5
420.5,221.5
502.5,62.5
308.5,278.5
350.5,162.5
532.5,491.5
562.5,468.5
722.5,173.5
976.5,352.5
467.5,198.5
505.5,197.5
505.5,220.5
522.5,61.5
565.5,178.5
636.5,349.5
800.5,190.5
1013.5,30.5
783.5,257.5
111.5,352.5
273.5,350.5
310.5,383.5
503.5,135.5
532.5,470.5
567.5,237.5
654.5,393.5
708.5,414.5
723.5,414.5
737.5,465.5
922.5,50.5
957.5,77.5
742.5,189.5
855.5,191.5
89.5,199.5
91.5,197.5
419.5,155.5
627.5,61.5
686.5,237.5
873.5,172.5
907.5,277.5
1032.5,190.5
484.5,180.5
632.5,193.5
685.5,173.5
702.5,86.5
798.5,104.5
825.5,391.5
890.5,213.5
286.5,462.5
243.5,368.5
270.5,473.5
446.5,154.5
446.5,198.5
501.5,38.5
581.5,107.5
637.5,392.5
811.5,473.5
883.5,461.5
923.5,255.5
958.5,275.5
997.5,303.5
1033.5,499.5
1050.5,303.5
1018.5,230.5
961.5,417.5
1057.5,458.5
177.5,349.5
487.5,452.5
976.5,370.5
1032.5,211.5
647.5,8.5
670.5,367.5
972.5,48.5
1018.5,351.5
1051.5,272.5
96.5,385.5
577.5,39.5
587.5,326.5
688.5,214.5
742.5,307.5
802.5,213.5
778.5,58.5
799.5,321.5
249.5,293.5
290.5,263.5
417.5,10.5
449.5,401.5
723.5,151.5
761.5,131.5
801.5,235.5
957.5,31.5
994.5,99.5
1030.5,127.5
607.5,262.5
940.5,276.5
81.5,151.5
279.5,301.5
469.5,425.5
542.5,61.5
670.5,278.5
724.5,307.5
740.5,86.5
742.5,149.5
852.5,129.5
1016.5,254.5
65.5,335.5
230.5,294.5
243.5,312.5
447.5,283.5
528.5,282.5
778.5,5.5
904.5,31.5
992.5,440.5
1007.5,459.5
149.5,408.5
309.5,487.5
446.5,220.5
467.5,326.5
486.5,469.5
530.5,368.5
544.5,155.5
634.5,216.5
688.5,306.5
703.5,131.5
705.5,306.5
741.5,191.5
781.5,172.5
782.5,215.5
799.5,172.5
801.5,278.5
978.5,254.5
1014.5,253.5
665.5,60.5
355.5,298.5
609.5,326.5
648.5,88.5
219.5,280.5
467.5,180.5
488.5,494.5
671.5,347.5
465.5,285.5
632.5,238.5
978.5,171.5
654.5,413.5
485.5,263.5
70.5,327.5
196.5,413.5
288.5,120.5
419.5,517.5
561.5,39.5
635.5,260.5
784.5,236.5
862.5,484.5
957.5,128.5
1009.5,479.5
24.5,330.5
483.5,110.5
521.5,39.5
744.5,347.5
786.5,391.5
873.5,191.5
39.5,256.5
49.5,224.5
205.5,395.5
256.5,320.5
274.5,396.5
416.5,38.5
418.5,494.5
419.5,470.5
546.5,219.5
550.5,326.5
689.5,347.5
721.5,85.5
740.5,150.5
112.5,350.5
260.5,293.5
327.5,392.5
445.5,61.5
73.5,503.5
199.5,353.5
223.5,309.5
224.5,260.5
230.5,387.5
289.5,372.5
422.5,350.5
465.5,10.5
532.5,422.5
545.5,195.5
559.5,9.5
583.5,178.5
587.5,489.5
599.5,9.5
610.5,447.5
611.5,396.5
651.5,277.5
668.5,216.5
670.5,306.5
705.5,277.5
721.5,106.5
721.5,150.5
758.5,5.5
760.5,105.5
819.5,103.5
890.5,127.5
891.5,398.5
939.5,189.5
957.5,145.5
1048.5,229.5
1051.5,415.5
20.5,274.5
690.5,259.5
817.5,509.5
309.5,381.5
520.5,61.5
561.5,59.5
591.5,420.5
721.5,59.5
725.5,391.5
171.5,384.5
544.5,109.5
875.5,255.5
940.5,127.5
1031.5,142.5
549.5,350.5
647.5,191.5
941.5,214.5
1050.5,190.5
210.5,381.5
264.5,74.5
298.5,24.5
529.5,470.5
746.5,391.5
782.5,191.5
995.5,124.5
547.5,238.5
192.5,446.5
205.5,455.5
217.5,450.5
219.5,462.5
231.5,462.5
233.5,429.5
242.5,274.5
448.5,399.5
511.5,451.5
527.5,262.5
607.5,282.5
653.5,366.5
706.5,414.5
740.5,131.5
766.5,447.5
874.5,213.5
875.5,275.5
905.5,146.5
922.5,460.5
962.5,397.5
976.5,188.5
999.5,369.5
1008.5,496.5
1033.5,275.5
1034.5,348.5
1035.5,415.5
1051.5,347.5
41.5,347.5
186.5,376.5
723.5,346.5
742.5,485.5
821.5,234.5
57.5,196.5
92.5,285.5
177.5,399.5
204.5,334.5
207.5,301.5
219.5,404.5
237.5,408.5
254.5,522.5
333.5,321.5
348.5,325.5
421.5,327.5
465.5,38.5
485.5,236.5
505.5,236.5
562.5,490.5
563.5,512.5
608.5,308.5
671.5,392.5
671.5,413.5
684.5,107.5
688.5,325.5
689.5,366.5
759.5,58.5
775.5,480.5
821.5,172.5
863.5,337.5
905.5,99.5
922.5,99.5
922.5,127.5
923.5,275.5
938.5,30.5
977.5,212.5
992.5,496.5
1017.5,415.5
1033.5,325.5
1034.5,368.5
605.5,109.5
958.5,124.5
1044.5,2.5
862.5,503.5
204.5,425.5
286.5,273.5
485.5,371.5
609.5,422.5
762.5,173.5
102.5,486.5
853.5,233.5
1009.5,30.5
17.5,289.5
51.5,351.5
186.5,436.5
238.5,323.5
267.5,334.5
315.5,435.5
447.5,326.5
486.5,514.5
488.5,398.5
579.5,60.5
587.5,281.5
651.5,307.5
683.5,7.5
706.5,324.5
740.5,278.5
803.5,414.5
873.5,128.5
922.5,78.5
1044.5,50.5
1048.5,211.5
110.5,321.5
738.5,6.5
784.5,391.5
976.5,303.5
53.5,274.5
71.5,486.5
196.5,322.5
221.5,426.5
247.5,295.5
262.5,265.5
336.5,357.5
417.5,89.5
420.5,198.5
422.5,371.5
439.5,515.5
446.5,181.5
446.5,236.5
486.5,308.5
511.5,491.5
525.5,196.5
526.5,219.5
567.5,282.5
578.5,9.5
588.5,348.5
629.5,37.5
636.5,306.5
650.5,236.5
668.5,236.5
683.5,59.5
690.5,413.5
702.5,59.5
760.5,84.5
873.5,52.5
873.5,100.5
889.5,52.5
890.5,146.5
890.5,190.5
906.5,189.5
906.5,231.5
924.5,417.5
976.5,327.5
991.5,50.5
590.5,350.5
684.5,259.5
448.5,265.5
469.5,310.5
706.5,190.5
1011.5,170.5
466.5,452.5
1016.5,303.5
254.5,440.5
447.5,263.5
530.5,348.5
540.5,38.5
584.5,237.5
587.5,512.5
611.5,348.5
635.5,276.5
641.5,466.5
723.5,366.5
737.5,85.5
860.5,483.5
885.5,504.5
907.5,275.5
974.5,100.5
1031.5,144.5
195.5,386.5
235.5,283.5
444.5,38.5
516.5,416.5
628.5,8.5
724.5,324.5
744.5,391.5
922.5,145.5
69.5,242.5
258.5,458.5
417.5,109.5
465.5,62.5
465.5,492.5
466.5,108.5
486.5,326.5
584.5,219.5
704.5,173.5
706.5,366.5
890.5,170.5
906.5,213.5
907.5,255.5
908.5,398.5
938.5,99.5
967.5,480.5
998.5,326.5
1007.5,441.5
1012.5,77.5
1031.5,168.5
